"","text","created_at","lang"
"1929","“I am not a virus. I am a wife &amp; mother, a software engineer, and a lifelong student learning her 4th language.”
-VI from Atlanta

#IamNotAVirus https://t.co/y8AkSNmss3","2020-04-02T14:15:14.000Z","en"
"1930","""I am not a virus. I'm a teacher, a mother, and a great potsticker maker.""
- Tina, History Teacher, Mandarin Teacher

Thank you to all our educators out there for doing the work that they do.

#IamNotAVirus https://t.co/3s33sx47Vi","2020-04-02T14:09:14.000Z","en"
"1931","Just paving the way forward, like @wutrain did for us. #shero #InThisTogether #IamNotAVirus @AACommission @MosesFarrow https://t.co/h3Kf2hpfIv","2020-04-02T13:48:39.000Z","en"
"1933","A very special #FrontPorchProject today...
Dr. 陳傳傑 asked that I come by and take some pictures on his front porch of the ER he works at... So we happily fulfilled the request...

#IamNotaVirus

Reposted from… https://t.co/RRgvE8np8M","2020-04-02T13:34:04.000Z","en"
"1934","All the feels seeing my boys watch strong, visionary #AAPI community leaders on the big screen last night. Thank you @SamuelJHyun @AACommission for your leadership &amp; example! #IamNotAVirus https://t.co/PLiLy2t4gA","2020-04-02T13:30:52.000Z","en"
"1936","You are not alone in this fight against racism &amp; xenophobia. Speak out. Talk to someone who will listen. Share your story. Report hate crimes. We need to support ALL communities who have been discriminated against. Your voice matters.

#IamNotAVirus https://t.co/BYELgmD2FZ","2020-04-02T11:16:10.000Z","en"
"1938","""Especially in times like this, when you wish that you were a nurse or a doctor and that you could actually do something hands-on, I try to do what I can with the things that I have, which is making art.""
#IAmNotAVirus https://t.co/QH8KgosS7b","2020-04-02T04:50:10.000Z","en"
"1939","""The Texas stabbing was just one of the many racist attacks Asian Americans have been facing amid the coronavirus pandemic's rise in the US. "" #IamNotAVirus #fightracism @uoALSS https://t.co/SC7r1ZDxbR https://t.co/mrmiZzcJ8P","2020-04-02T04:10:09.000Z","en"
"1940","#TogetherStronger #IamNotAVirus 
Stop racism and violence, which is not helping the battle against #coronavirus. https://t.co/RIF95iaH7x","2020-04-02T04:06:18.000Z","en"
"1941","No one should be left behind in this crisis, and NO one should be discriminated because as an Asian or Asian-Americans.

We call for action to stop racism!
#IamNotAVirus #StopRacism #Covid19 https://t.co/7lWlNxucZY","2020-04-02T03:56:37.000Z","en"
"1942","https://t.co/w93QcoNzx1
Especially to my Christian friends, PLEASE read and sign this. Yes, I’ve been posting a ton about anti-Asian racism, but this is a huge problem that is affecting more people than you might realize. #IamNotAVirus #AntiAsianRacism","2020-04-02T02:07:13.000Z","en"
"1943","Friends it's time to get the word out. Please copy and circulate one or more of these messages with #iamnotavirus https://t.co/NMqkmwetbf","2020-04-02T00:57:09.000Z","en"
"1944","❌ Stigmatization
❌ Scapegoating
❌ Racism

These are not what we need in the battle against #coronavirus.

♥️ Support
♥️ Kindness
♥️ Solidarity 

These are what we need to overcome #COVID19 crisis.

#FightRacism  #IamNotAVirus https://t.co/w5xiuh3yY9","2020-04-02T00:30:00.000Z","en"
"1945","@ImNot_A_Virus  #WhenWillThisEnd #ridiculous #EARTH #USA #Europe #Asia #Africa #Australia #Russia #NorthAmerica #SouthAmerica #theMiddleEast #IamNotAVirus I am not a virus","2020-04-01T23:52:15.000Z","en"
"1946","Tune in at 7pm! https://t.co/apkvoy2Xqr #Iamnotavirus #bospoli #PolicyWednesday #BostonStaysHome @SamuelJHyun https://t.co/47HNjpDG2L","2020-04-01T22:58:35.000Z","en"
"1947","Fucking disgusting. Unfortunately these kinds of abuse are becoming more common by the day, even members of my own family have faced similar to this. People need to engage their brains, the ignorance is inconceivable. #CoronaRacism #IamNotAVirus https://t.co/s7ktf9ClGa","2020-04-01T22:47:49.000Z","en"
"1948","When you hear that some patients don’t want to be treated by #AsianAmericans doctors/nurses because of #ChineseVirus, I say don’t bother going to the hospital. You’ll be surrounded by us! Go directly to the morgue! 🤬

#Covid19 #CoronaVirus
#AsianAmericans
#IAmNotAVirus https://t.co/YQG8CxsAtl","2020-04-01T22:31:36.000Z","en"
"1949","Stand against racism. Please read, sign, and share this important statement. #iamnotavirus https://t.co/lTyUgsrZlO","2020-04-01T21:52:03.000Z","en"
"1951","The latest The Los Angeles Little Tokyo Daily! https://t.co/HqsZ7ePBde Thanks to @miheekimkort @AnimalesSJ @Bettyan66167775 #racismisavirus #iamnotavirus","2020-04-01T20:40:02.000Z","en"
"1953","“A lot of things that I comment on, which are often seen as quite controversial, people tend to understand it better or show more empathy when they see my drawings.” —@chungwoolrim #IAmNotAVirus https://t.co/a8JUKGxUFD","2020-04-01T20:29:28.000Z","en"
"1954","Please read and sign! 
#aaccstatement #aachristiancollaborative #IamNotAVirus #washthehate #racismisavirus #asianamerican #beingasian #heretostay #diversity #representationmatters #solidarity #unity #silentnomore https://t.co/gZfdCGStSw","2020-04-01T20:05:54.000Z","en"
"1955","Anthropology Professor Stanley Thangaraj's blog was picked as one of the most influential historical pieces of the past week by @myHNN. Read his note here ➡ https://t.co/Bn8DP0hgc9

#iamnotavirus #wearenotavirus #racismisavirus https://t.co/tqLJz8iYVA","2020-04-01T20:00:04.000Z","en"
"1956","I'm supposed to love being adopted into this country. How could stabbing children keep you from getting sick?   #IamNotAVirus #COVIDー19 #why","2020-04-01T19:31:04.000Z","en"
"1958","#WhenWillThisEnd #ridiculous #EARTH #USA #Europe #Asia #Africa #Australia #Russia #NorthAmerica #SouthAmerica #theMiddleEast #IamNotAVirus I am not a virus","2020-04-01T18:25:07.000Z","en"
"1959","As we speak up against xenophobia and discrimination, we have to bring that same energy for all racism towards all communities. We have to acknowledge our roles in perpetuating it as well. #InThisTogether #NoRoomforRacism #IamNotAVirus https://t.co/7nvnvJF8y2","2020-04-01T17:43:04.000Z","en"
"1960","@BrianaMaeWrites Check out my #shortstory #passion on 
@BreakingRules15
 https://t.co/v9nkWawHq1… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting 
@diversebooks
 #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/7smbV6bZEA","2020-06-18T21:38:09.000Z","en"
"1961","Needed some #Inspiration and #motivation today and no one better than #MichaelJordan and #TheLastDance...#tbt #KobeBryant #thatlittlelakerboy #MambaMentality #amwriting #amquerying #amrevising #writerslift #Asians4BlackLives #filipinxforblacklives #IamNotAVirus  #WritingCommunity https://t.co/6IoBza0wg9","2020-06-18T20:50:52.000Z","en"
"1962","@penguinrandom Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/3cPifbtNEY","2020-06-18T18:33:31.000Z","en"
"1963","while many cities in china have relaxed their restriction excluding bejing coz of new cases international students have been in lockdown since January !! this is not right #我不是病毒 #IAmNotAVirus","2020-06-18T06:55:02.000Z","en"
"1964","@LaraAnnDominick Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/2fVJ9RlUbU","2020-06-18T04:12:35.000Z","en"
"1965","@Ashok_speaks Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/LuANLsfYvD","2020-06-18T04:09:13.000Z","en"
"1966","@AnneMacReynold Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/u9D3Uao9Yx","2020-06-18T04:08:46.000Z","en"
"1967","@EldoradoWilson Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/1Zz7u1eq7g","2020-06-18T04:07:48.000Z","en"
"1968","@Ace_yourlife Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/6BihJB8wND","2020-06-18T04:07:21.000Z","en"
"1969","@Quadrant4change Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/mWiR8otFxU","2020-06-18T04:07:00.000Z","en"
"1970","""I am not a virus. I am an Artist. I am a Teacher. I am Blasian. I am brave, and curious, yet socially awkward. I am a comic-book geek, and I am a parent."" 
#IAmWilliam 

Written by #IamNotAVirus Blog Editor @theLoanAnhLede 

https://t.co/mlPZAkgDwu https://t.co/3fdtzWZ6cm","2020-06-16T19:33:12.000Z","en"
"1971","Even before the country registered its first coronavirus infection, an MP's xenophobic Facebook message went viral in February as he called for his constituents to avoid nationals from China, where the virus originated.

#IAmNotAVirus @KEWOPA @KENYAPARLIAMENT","2020-06-16T11:49:08.000Z","en"
"1972","Thank you to #ChineseEmbSA &amp; #SouthAfricanChinese companies &amp; #community for generously donating 1k #foodparcels &amp; 5k #facemasks to distressed families in #Soweto. 
#proudlychineseSA #ChineseSouthAfrican #Covid19SA #IAmNotAVirus #UbuntuInAction #WeLoveSouthAfrica #YouthDay2020 https://t.co/Aremp97OWQ","2020-06-16T10:00:18.000Z","en"
"1973","Asian American Doctors Unite Against COVID-19 Racism: Hate is a Virus https://t.co/0NpsWL7iJs via @YouTube 
#Iamnotavirus #hateisavirus #humanlikeyou","2020-06-16T01:25:01.000Z","en"
"1974","Thanks #Mkhondo #Chinese #community for donating 3,5k #facemasks, 200 #faceshields &amp; 20 5l hand sanitizers to #SAPoliceService.
Source: #ExcelsiorNews
#proudlychineseSA #SouthAfricanChinese #SouthAfricanChinese #Covid19SA #IAmNotAVirus #Mpumalanga #WeAreUbuntu #WeLoveSouthAfrica https://t.co/CsIOhefWDL","2020-06-15T09:45:37.000Z","en"
"1975","The Chinese Virus. A poem by Taryn Lock. #thechinesevirus #poem #washthehate #iamnotavirus #chinesevirus https://t.co/RAW2qmlwhk","2020-06-14T20:45:51.000Z","en"
"1976","Eleven artists on what it means to be Asian-American #iamnotavirus https://t.co/3mTljChGT8","2020-06-14T18:21:24.000Z","en"
"1977","@Louisa_law23 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/FKs12fW6Vd","2020-06-14T03:12:41.000Z","en"
"1978","@darran_brennan Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/45jcVaoN0p","2020-06-14T03:12:00.000Z","en"
"1979","@HollySe01608235 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/DRFtVSJpFf","2020-06-14T03:10:34.000Z","en"
"1980","@Viljka Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/NpCjiL4AFn","2020-06-14T03:08:33.000Z","en"
"1981","@MikeyPPuorroJr Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/AAeK60yAAd","2020-06-14T03:08:09.000Z","en"
"1982","@AlkaShu76809883 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/c2PDxXcBkU","2020-06-14T03:07:35.000Z","en"
"1983","@daveoneillsf Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/6eKvQtre2j","2020-06-14T03:05:00.000Z","en"
"1984","@SocialNetworkSG Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/f2FTIEtFGs","2020-06-14T00:37:21.000Z","en"
"1985","@sadiewriter Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/TCQjR36wwf","2020-06-14T00:32:30.000Z","en"
"1986","@BluelineEditing Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/Wb0k7GP2PY","2020-06-14T00:31:50.000Z","en"
"1987","@PeggyHaven2 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/LdYK0P99YR","2020-06-14T00:30:04.000Z","en"
"1988","@Suzy_Arellano Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/6CtCxv8UFT","2020-06-14T00:29:36.000Z","en"
"1989","@LindyWritesLove Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/LO0trqPhiZ","2020-06-13T21:34:41.000Z","en"
"1990","@advancedlit Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/AktsiNcU4D","2020-06-13T21:33:29.000Z","en"
"1991","@nobodysview Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/wI5U2Whm3G","2020-06-13T21:32:34.000Z","en"
"1992","@CharlotteGoodg2 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/DJfSCBKUo1","2020-06-13T21:32:12.000Z","en"
"1993","@DutrizacSue Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/NvA22DI5mI","2020-06-13T21:31:34.000Z","en"
"1994","@vvanevery_ Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/FD6gaGGO1f","2020-06-13T21:30:57.000Z","en"
"1995","@griffith_sm Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/EXBeYIyLgw","2020-06-13T21:30:29.000Z","en"
"1996","@alycavalierr Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/QunQDH9SaN","2020-06-13T21:30:05.000Z","en"
"1997","@pottereditor Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/QdrOTaC365","2020-06-13T21:29:29.000Z","en"
"1998","@LateshaKellam Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/0vHiRXupNA","2020-06-13T21:28:59.000Z","en"
"2000","Did you miss the virtual event surrounding the #IAmNotAVirus social justice campaign?

View this important &amp; timely discussion featuring the campaign founder, campaign manager Kelly Ha '19 (CCS), @UConnCLAS faculty, &amp; Founding Director of the @UConnAsACC: https://t.co/FOrk91UVaZ","2020-06-13T17:45:00.000Z","en"
"2003","My race is not a crime.

In a digital art piece titled ""Not a Crime"", Angela Lowe shares an empowering statement against the dehumanizing and hostile accusations behind the term ""China virus.""

Read more here: https://t.co/5mtFjWP1D7 

#WashTheHate #IAmNotAVirus https://t.co/PYbLyUvZOa","2020-06-11T16:01:37.000Z","en"
"2004","'It's so sad that the Chinese race is being blamed.' - Taryn Lock, Founder - @proudlychinese https://t.co/hIsRkRAM57 #iamnotavirus #unapologeticallyAsian","2020-06-11T15:38:34.000Z","en"
"2005","What a disgusting #racist. This is what “go back to your country” looks like. Props to the victim of this racist attack for keeping her cool. #unapologeticallyAsian #WashTheHate #IAmNotAVirus https://t.co/BnpnkGRG7C","2020-06-11T15:25:29.000Z","en"
"2006","Thank you to #HavalSouthernAfrica for generously donating 152 #foodparcels worth R 100k to last less fortunate families of 5 for 1 month in #Alexandra, #Joburg.
#proudlychineseSA #SouthAfricanChinese #ChineseSouthAfrican #Covid19SA #IAmNotAVirus #UbuntuInAction #WeLoveSouthAfrica https://t.co/cldnJPS96e","2020-06-11T10:00:22.000Z","en"
"2008","@bl98 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/skkXc3wsxm","2020-06-11T08:47:13.000Z","en"
"2009","@LikerOfWords Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/EPamZWUTvl","2020-06-11T08:46:43.000Z","en"
"2010","@BigXyts Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/0NwOzCBhjL","2020-06-11T08:46:05.000Z","en"
"2011","@thenellybean Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/NA8jMdEdFF","2020-06-11T08:45:33.000Z","en"
"2012","@iamSonal11 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/NXED002NXC","2020-06-11T08:44:49.000Z","en"
"2013","@Sara_JustDrive Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/TKTc8ECBo7","2020-06-11T08:44:13.000Z","en"
"2014","@vvanevery_ Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/ifG3FGBtuQ","2020-06-11T08:43:36.000Z","en"
"2015","Two-thirds of #AAPI health and food workers fighting COVID-19 are immigrants. When we #Respond2Racism, we stand up for them. 

#ImmigrantHeritageMonth #IamNotAVirus

https://t.co/tbLhqtxncB","2020-06-11T06:58:37.000Z","en"
"2016","Featuring:
Julia Wang and Kathy Lu of @imm_history
Steven Hernadez Executive Director of CWCSEO
Roszena Haskins West Hartford Director of Equity and Inclusion
Nkaozer Yang 7th Grade Geography Teacher
Yukiyo Ilda Parent in West Hartford
Moderated by #IAMNOTAVIRUS Emily Huynh https://t.co/73T02wgzoS","2020-06-10T15:55:23.000Z","en"
"2017","#AAPIs account for more than 20% of physicians and surgeon in the country.

#IAmNotAVirus #ImmigrantHeritageMonth

https://t.co/zyk6JLJUKn","2020-06-10T15:01:11.000Z","en"
"2018","Thanks #NewzroomAfrika featuring Warren Ho's #ProudlySouthAfrican support for #UnapologeticallyAsian campaign against anti-#Asian sentiment caused by #Covid19SA.
#proudlychineseSA #SouthAfricanChinese #ChineseSouthAfrica #IAmNotAVirus #WeLoveSouthAfrica
 https://t.co/fCvQKYxi7c","2020-06-10T12:30:26.000Z","en"
"2020","However you're experiencing this moment, your story deserves to be on the record. Join us @PandemicJourna and start your journal today. @chinotronic @NotavirusInfo @racismisavirus #iamnotavirus #racismisavirus #writeitdown #yourstorymatters #yourvoicematters https://t.co/mChoPxZdQY","2020-06-10T02:56:38.000Z","en"
"2021","@ORFaulkner Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/w53oXXVZBQ","2020-06-09T18:49:05.000Z","en"
"2023","Thanks #Limpopo #Chinese #community donating 350 #foodparcels to 218 recyclers, 129 unemployed domestics, 2 displaced families &amp; a disabled person.
Article: #Polokwane Observer
#proudlychineseSA #SouthAfricanChinese #ChineseSouthAfrican #Covid19SA #IAmNotAVirus #WeLoveSouthAfrica https://t.co/N0sJ3bSCik","2020-06-09T12:38:28.000Z","en"
"2024","@TheLaurenChen .
Why must you engaged in #Racial stereotypes . 

Using the word ""weird"" to describe your #Chinese heritage . 

You continue to avoid mentioning &amp; discussing the #IamNotAVirus .","2020-06-09T09:38:39.000Z","en"
"2025","#IamNotAVirus
Scared of coronavirus, but no need to blame Asians and make bad situations. Let's all fight together against virus. https://t.co/aAaAdVBEkr","2020-06-09T05:44:16.000Z","en"
"2026","#antiracism #IamNotAVirus
Not every Asian got coronavirus, you guys know that? Stop being disgusting racist. https://t.co/FNnmqzaZn5","2020-06-09T05:38:34.000Z","en"
"2027","@AnnahMariahRuby Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/3uAUY2aLQF","2020-06-08T23:40:05.000Z","en"
"2028","@selfenlightenm4 Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/CgTb28aYGN","2020-06-08T22:30:07.000Z","en"
"2029","@AuthorStanleyC Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/UW2M6wXgLC","2020-06-08T22:29:38.000Z","en"
"2030","@starkmanic Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/asq2Ub5wNU","2020-06-08T20:23:19.000Z","en"
"2031","Thank you #ChnConsulateCPT &amp; #CapeTown #Chinese #community donating R20k #facemasks to #ParliamentInRSA, R20K food to #Redhill residents &amp; R8k food to constituency heads.
#proudlychineseSA #SouthAfricanChinese #Covid19SA #IAmNotAVirus #WeLoveSouthAfrican
https://t.co/xjkPEQVIO6","2020-06-08T10:27:52.000Z","en"
"2032","@BDisgusting @HorrorWriters Check out my #shortstory #passion on @BreakingRules15 https://t.co/dbj7UyVGqj… #AAPIHM #AAPIHeritageMonth #aapiwriter #aapiauthor #HorrorCommunity #amquerying #amwriting @diversebooks #diversevoices #IamNotAVirus #horrorfiction #amwritinghorror https://t.co/25QNC0kPDb","2020-06-07T19:54:42.000Z","en"
"2033","Thank you Manila Luzon for being such a strong Asian American AND queer voice in our community. ✊🏽❤️

#PrideMonth #HappyPride #LGBTQ #TransLivesMatter #LoveIsLove #UnapologeticallyAsian #RepresentationMatters #IAmUnapologetic
 #IAmNotAVirus #ProudPinoy #PinoyPride #FilipinoPride https://t.co/4BkYtiXczb","2020-06-06T22:00:51.000Z","en"
"2034","Let's not forget the discrimination and harm that has come to our Asian-American community throughout this #pandemic. Check out this site: https://t.co/aOAW7BezWz to see how you can educate yourself and be supportive. #iamnotavirus https://t.co/sB4lQX0QMt","2020-06-06T17:20:05.000Z","en"
